intended_execution_date,actual_nav_date,days_delayed,lookup_status
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-02,1.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-02,1.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-02,1.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-02,1.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,None,,Unresolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
2025-07-01,2025-07-01,0.0,Resolved
